codigo_postal,estado,municipio,colonia,d_tipo_asenta,d_ciudad,d_codigo,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
50903,México,Almoloya de Juárez,San Nicolás,Rancho,,50901,15,50901,,48,5,8556,Rural,
50904,México,Almoloya de Juárez,Cereso Almoloya,Equipamiento,,50901,15,50901,,17,5,838,Urbano,
50904,México,Almoloya de Juárez,Barrio de la Cabecera Primera Sección,Pueblo,,50901,15,50901,,28,5,840,Rural,
50904,México,Almoloya de Juárez,San Mateo Tlalchichilpan,Pueblo,,50901,15,50901,,28,5,842,Urbano,
50904,México,Almoloya de Juárez,Santiaguito Tlalcilalcalli,Pueblo,,50901,15,50901,,28,5,848,Urbano,
50904,México,Almoloya de Juárez,Barrio de la Cabecera Tercera Sección,Pueblo,,50901,15,50901,,28,5,6814,Rural,
50904,México,Almoloya de Juárez,Framboyanes,Fraccionamiento,,50901,15,50901,,21,5,7462,Urbano,
50904,México,Almoloya de Juárez,La Cabecera,Barrio,,50901,15,50901,,2,5,7463,Urbano,
50904,México,Almoloya de Juárez,Barrio Santa Juana,Ranchería,,50901,15,50901,,29,5,8536,Rural,
50904,México,Almoloya de Juárez,Cerro San Mateo,Ranchería,,50901,15,50901,,29,5,8538,Rural,
50906,México,Almoloya de Juárez,San Miguel Almoloyán,Pueblo,,50901,15,50901,,28,5,851,Urbano,
50906,México,Almoloya de Juárez,Santa María Nativitas,Pueblo,,50901,15,50901,,28,5,852,Rural,
50906,México,Almoloya de Juárez,El Tepetatal,Barrio,,50901,15,50901,,2,5,6819,Rural,
50906,México,Almoloya de Juárez,La Navidad,Colonia,,50901,15,50901,,9,5,8539,Rural,
50907,México,Almoloya de Juárez,San Pedro de la Hortaliza (Ejido Almoloyán),Ejido,,50901,15,50901,,15,5,846,Rural,
50907,México,Almoloya de Juárez,San Lorenzo Cuauhtenco,Pueblo,,50901,15,50901,,28,5,850,Rural,
50907,México,Almoloya de Juárez,El Plan,Barrio,,50901,15,50901,,2,5,7460,Rural,
50910,México,Almoloya de Juárez,Benito Juárez,Pueblo,,50901,15,50901,,28,5,837,Rural,
50910,México,Almoloya de Juárez,Tabernillas (Santa Catarina),Pueblo,,50901,15,50901,,28,5,853,Rural,
50910,México,Almoloya de Juárez,Mextepec (Ex-Hacienda Mextepec),Pueblo,,50901,15,50901,,28,5,858,Rural,
50910,México,Almoloya de Juárez,Laguna de Tabernillas (El Resbaloso),Pueblo,,50901,15,50901,,28,5,6825,Rural,
50910,México,Almoloya de Juárez,Loma del Jacal (Loma de las Mangas),Ranchería,,50901,15,50901,,29,5,8548,Rural,
50920,México,Almoloya de Juárez,Conjunto Urbano Rancho San Juan,Fraccionamiento,,50901,15,50901,,21,5,1,Urbano,
50920,México,Almoloya de Juárez,Mayorazgo de León (Estación Río México),Pueblo,,50901,15,50901,,28,5,857,Urbano,
50920,México,Almoloya de Juárez,Salitre de Mañones,Pueblo,,50901,15,50901,,28,5,860,Rural,
50920,México,Almoloya de Juárez,San Antonio Atotonilco,Ranchería,,50901,15,50901,,29,5,861,Rural,
50920,México,Almoloya de Juárez,Santa Juana Centro (La Palma),Pueblo,,50901,15,50901,,28,5,863,Rural,
50920,México,Almoloya de Juárez,San Agustín Citlali,Pueblo,,50901,15,50901,,28,5,6808,Rural,
50920,México,Almoloya de Juárez,Santa Juana Segunda Sección,Pueblo,,50901,15,50901,,28,5,6811,Rural,
50920,México,Almoloya de Juárez,Del Carmen,Barrio,,50901,15,50901,,2,5,6812,Rural,
50920,México,Almoloya de Juárez,Ejido San Antonio Ocoyotepec,Ranchería,,50901,15,50901,,29,5,6836,Rural,
50920,México,Almoloya de Juárez,Santa Juana Primera Sección,Ejido,,50901,15,50901,,15,5,8541,Rural,
50920,México,Almoloya de Juárez,Ex-Hacienda Boreje,Ranchería,,50901,15,50901,,29,5,8543,Rural,
50920,México,Almoloya de Juárez,Atotonilco,Ranchería,,50901,15,50901,,29,5,8552,Rural,
50924,México,Almoloya de Juárez,Cieneguillas de Mañones,Ranchería,,50901,15,50901,,29,5,866,Rural,
50924,México,Almoloya de Juárez,San Agustín las Tablas,Pueblo,,50901,15,50901,,28,5,867,Rural,
50925,México,Almoloya de Juárez,Loma del Salitre,Colonia,,50901,15,50901,,9,5,868,Rural,
50925,México,Almoloya de Juárez,La Unión de Ocoyotepec,Barrio,,50901,15,50901,,2,5,869,Rural,
50925,México,Almoloya de Juárez,Loma del Rancho,Ranchería,,50901,15,50901,,29,5,8549,Rural,
50926,México,Almoloya de Juárez,Casa Nueva (Casa Nueva Yebuciví),Pueblo,,50901,15,50901,,28,5,870,Rural,
50926,México,Almoloya de Juárez,El Santito (Barrio el Santito Yebuciví),Ranchería,,50901,15,50901,,29,5,6820,Rural,
50926,México,Almoloya de Juárez,Barrio los Lagartos Yebuciví,Ranchería,,50901,15,50901,,29,5,6828,Rural,
50926,México,Almoloya de Juárez,Río Frío (Río Frío Yebuciví),Barrio,,50901,15,50901,,2,5,6833,Rural,
50927,México,Almoloya de Juárez,Ocoyotepec (Ocoyotepec Centro),Pueblo,,50901,15,50901,,28,5,859,Rural,
50927,México,Almoloya de Juárez,Yebuciví Centro (Yebuciví),Pueblo,,50901,15,50901,,28,5,871,Rural,
50927,México,Almoloya de Juárez,Palos Amarillos (Palos Amarillos Yebuciví),Pueblo,,50901,15,50901,,28,5,872,Rural,
50927,México,Almoloya de Juárez,El Plan Ocoyotepec,Barrio,,50901,15,50901,,2,5,6810,Rural,
50927,México,Almoloya de Juárez,Barrio del Jacal de Yebuciví,Barrio,,50901,15,50901,,2,5,6813,Rural,
50927,México,Almoloya de Juárez,Lázaro Cárdenas (La Trampa),Colonia,,50901,15,50901,,9,5,6817,Rural,
50927,México,Almoloya de Juárez,La Soledad Ocoyotepec,Pueblo,,50901,15,50901,,28,5,6823,Rural,
50927,México,Almoloya de Juárez,Buenavista Yebuciví,Barrio,,50901,15,50901,,2,5,7457,Rural,
50927,México,Almoloya de Juárez,La Lagunita Yebuciví,Ranchería,,50901,15,50901,,29,5,7458,Rural,
50930,México,Almoloya de Juárez,La Tinaja,Pueblo,,50901,15,50901,,28,5,874,Rural,
50930,México,Almoloya de Juárez,Ejido la Gavia (San José la Gavia),Pueblo,,50901,15,50901,,28,5,878,Rural,
50930,México,Almoloya de Juárez,Hacienda la Gavia,Ranchería,,50901,15,50901,,29,5,8544,Rural,
50933,México,Almoloya de Juárez,Cieneguillas de Guadalupe,Pueblo,,50901,15,50901,,28,5,839,Rural,
50933,México,Almoloya de Juárez,San Cristóbal,Ejido,,50901,15,50901,,15,5,854,Rural,
50933,México,Almoloya de Juárez,Loma de la Tinaja,Barrio,,50901,15,50901,,2,5,7459,Rural,
50934,México,Almoloya de Juárez,Ejido San Diego,Pueblo,,50901,15,50901,,28,5,855,Rural,
50934,México,Almoloya de Juárez,Paredón Ejido Norte,Pueblo,,50901,15,50901,,28,5,6829,Rural,
50934,México,Almoloya de Juárez,La Hortaliza,Ranchería,,50901,15,50901,,29,5,8545,Rural,
50934,México,Almoloya de Juárez,Paredón Ejido,Ranchería,,50901,15,50901,,29,5,8550,Rural,
50934,México,Almoloya de Juárez,San Diego (Ciénega de San Diego),Ranchería,,50901,15,50901,,29,5,8551,Rural,
50934,México,Almoloya de Juárez,San Diego Buenavista (Ejido San Diego),Rancho,,50901,15,50901,,48,5,8554,Rural,
50934,México,Almoloya de Juárez,Santiaguito,Ranchería,,50901,15,50901,,29,5,9088,Rural,
50935,México,Almoloya de Juárez,Loma Blanca,Ranchería,,50901,15,50901,,29,5,876,Rural,
50935,México,Almoloya de Juárez,Paredón Centro,Pueblo,,50901,15,50901,,28,5,879,Rural,
50935,México,Almoloya de Juárez,El Tulillo,Ranchería,,50901,15,50901,,29,5,891,Rural,
50935,México,Almoloya de Juárez,La Galera (La Galera),Barrio,,50901,15,50901,,2,5,8534,Rural,
50940,México,Almoloya de Juárez,San Francisco Tlalcilalcalpan,Pueblo,,50901,15,50901,,28,5,877,Urbano,
50940,México,Almoloya de Juárez,Cañada de Guadarrama,Pueblo,,50901,15,50901,,28,5,880,Rural,
50940,México,Almoloya de Juárez,San Isidro (El Reservado),Pueblo,,50901,15,50901,,28,5,6809,Rural,
50940,México,Almoloya de Juárez,Santa Cruz de los Patos,Barrio,,50901,15,50901,,2,5,8503,Urbano,
50940,México,Almoloya de Juárez,Rancho Carbajales,Fraccionamiento,,50901,15,50901,,21,5,8504,Urbano,
50940,México,Almoloya de Juárez,Besana Ancha,Barrio,,50901,15,50901,,2,5,8537,Rural,
50943,México,Almoloya de Juárez,Colinas de San Francisco,Fraccionamiento,,50901,15,50901,,21,5,3,Rural,
50943,México,Almoloya de Juárez,Rancho Viejo,Colonia,,50901,15,50901,,9,5,4,Rural,
50943,México,Almoloya de Juárez,Loma de Guadalupe,Ranchería,,50901,15,50901,,29,5,5,Rural,
50943,México,Almoloya de Juárez,Bellavista,Colonia,,50901,15,50901,,9,5,881,Rural,
50943,México,Almoloya de Juárez,Geovillas el Nevado,Fraccionamiento,,50901,15,50901,,21,5,6397,Urbano,
50944,México,Almoloya de Juárez,La Lima,Ranchería,,50901,15,50901,,29,5,2,Rural,
50944,México,Almoloya de Juárez,Arroyo Zarco la Mesa,Pueblo,,50901,15,50901,,28,5,882,Rural,
50944,México,Almoloya de Juárez,Dilatada Sur (Dilatada),Pueblo,,50901,15,50901,,28,5,884,Rural,
50944,México,Almoloya de Juárez,La Posta,Ranchería,,50901,15,50901,,29,5,8546,Rural,
50944,México,Almoloya de Juárez,Arroyo Zarco,Ranchería,,50901,15,50901,,29,5,9089,Rural,
50945,México,Almoloya de Juárez,San Nicolás Amealco,Pueblo,,50901,15,50901,,28,5,875,Rural,
50945,México,Almoloya de Juárez,El Estanco,Colonia,,50901,15,50901,,9,5,885,Rural,
50945,México,Almoloya de Juárez,San Antonio Buenavista,Pueblo,,50901,15,50901,,28,5,887,Rural,
50945,México,Almoloya de Juárez,El Estanco,Ejido,,50901,15,50901,,15,5,9493,Rural,
50946,México,Almoloya de Juárez,San Agustín Poteje Centro,Pueblo,,50901,15,50901,,28,5,888,Rural,
50946,México,Almoloya de Juárez,Rosa Morada,Pueblo,,50901,15,50901,,28,5,6807,Rural,
50946,México,Almoloya de Juárez,Santa María Nativitas (Ejido Tres Barrancas),Ejido,,50901,15,50901,,15,5,6818,Rural,
50946,México,Almoloya de Juárez,Poteje Norte,Pueblo,,50901,15,50901,,28,5,6831,Rural,
50946,México,Almoloya de Juárez,Poteje Sur,Pueblo,,50901,15,50901,,28,5,6832,Rural,
50946,México,Almoloya de Juárez,Loma de San Miguel,Barrio,,50901,15,50901,,2,5,8547,Rural,
50946,México,Almoloya de Juárez,Olaldea (Colonia Olaldea),Unidad habitacional,,50901,15,50901,,31,5,8557,Rural,
50960,México,Villa Victoria,Rancho de los Padres Propiedad,Ranchería,,50961,15,50961,,29,114,8,Rural,
50960,México,Villa Victoria,Villa Victoria,Pueblo,,50961,15,50961,,28,114,909,Rural,
50963,México,Villa Victoria,Santa Isabel del Monte,Pueblo,,50961,15,50961,,28,114,906,Rural,
50963,México,Villa Victoria,El Fresno San Agustín,Pueblo,,50961,15,50961,,28,114,6858,Rural,
50964,México,Villa Victoria,Laguna Seca Ejido Primera Sección,Ejido,,50961,15,50961,,15,114,897,Rural,
50964,México,Villa Victoria,San Agustín Altamirano Primera Sección,Pueblo,,50961,15,50961,,28,114,899,Rural,
50964,México,Villa Victoria,Sansón,Pueblo,,50961,15,50961,,28,114,917,Rural,
50964,México,Villa Victoria,Turcio Segunda Sección,Ranchería,,50961,15,50961,,29,114,9683,Rural,
50965,México,Villa Victoria,Piedras Blancas Sur,Ranchería,,50961,15,50961,,29,114,4,Rural,
50965,México,Villa Victoria,Ejido de Jesús María Segunda Sección,Ranchería,,50961,15,50961,,29,114,9,Rural,
50965,México,Villa Victoria,San Joaquín del Monte,Pueblo,,50961,15,50961,,28,114,911,Rural,
50965,México,Villa Victoria,Puente los Velázquez,Barrio,,50961,15,50961,,2,114,6842,Rural,
50965,México,Villa Victoria,Doctor Gustavo Baz,Colonia,,50961,15,50961,,9,114,6854,Rural,
50965,México,Villa Victoria,Los Padres,Ejido,,50961,15,50961,,15,114,6856,Rural,
50965,México,Villa Victoria,"Hospital Propiedad, Dos Estrellas",Pueblo,,50961,15,50961,,28,114,6860,Rural,
50965,México,Villa Victoria,Jesús María,Ejido,,50961,15,50961,,15,114,7348,Rural,
50965,México,Villa Victoria,El Hospital,Ejido,,50961,15,50961,,15,114,7364,Rural,
50965,México,Villa Victoria,Los Matorrales,Barrio,,50961,15,50961,,2,114,7368,Rural,
50966,México,Villa Victoria,Santiago del Monte,Pueblo,,50961,15,50961,,28,114,907,Rural,
50966,México,Villa Victoria,Laguna Seca 2da Sección,Pueblo,,50961,15,50961,,28,114,6855,Rural,
50966,México,Villa Victoria,El Gallito,Barrio,,50961,15,50961,,2,114,7351,Rural,
50966,México,Villa Victoria,San Agustín Altamirano Segunda Sección,Pueblo,,50961,15,50961,,28,114,7359,Rural,
50967,México,Villa Victoria,San Luis el Alto,Pueblo,,50961,15,50961,,28,114,902,Rural,
50967,México,Villa Victoria,San Luis la Gavia,Ranchería,,50961,15,50961,,29,114,903,Rural,
50967,México,Villa Victoria,San Luis la Manzana,Pueblo,,50961,15,50961,,28,114,904,Rural,
50967,México,Villa Victoria,Turcio Primera Sección,Pueblo,,50961,15,50961,,28,114,908,Rural,
50967,México,Villa Victoria,Turcio la Loma,Pueblo,,50961,15,50961,,28,114,7356,Rural,
50967,México,Villa Victoria,Turcio 3ra. Sección,Pueblo,,50961,15,50961,,28,114,7357,Rural,
50970,México,Villa Victoria,Laguna Seca Propiedad,Pueblo,,50961,15,50961,,28,114,916,Rural,
50973,México,Villa Victoria,San Agustín Canohillas Primera Sección,Pueblo,,50961,15,50961,,28,114,901,Rural,
50973,México,Villa Victoria,La Unión Berros,Pueblo,,50961,15,50961,,28,114,912,Rural,
50973,México,Villa Victoria,San Agustín Canohillas Segunda Sección,Pueblo,,50961,15,50961,,28,114,7353,Rural,
50973,México,Villa Victoria,"San Agustín Monte Alto, La Trampa",Pueblo,,50961,15,50961,,28,114,7354,Rural,
50974,México,Villa Victoria,San Agustín Berros,Pueblo,,50961,15,50961,,28,114,900,Rural,
50974,México,Villa Victoria,Dolores Vaquerías,Pueblo,,50961,15,50961,,28,114,913,Rural,
50974,México,Villa Victoria,Sección de Guadalupe,Pueblo,,50961,15,50961,,28,114,914,Rural,
50975,México,Villa Victoria,Cerritos del Pilar,Pueblo,,50961,15,50961,,28,114,893,Rural,
50975,México,Villa Victoria,Las Peñas,Pueblo,,50961,15,50961,,28,114,898,Rural,
50975,México,Villa Victoria,San Pedro del Rincón,Pueblo,,50961,15,50961,,28,114,905,Rural,
50975,México,Villa Victoria,El Vivero,Barrio,,50961,15,50961,,2,114,6851,Rural,
50975,México,Villa Victoria,La Puerta del Pilar,Pueblo,,50961,15,50961,,28,114,6863,Rural,
50975,México,Villa Victoria,Jesús María Monte Alto,Pueblo,,50961,15,50961,,28,114,7365,Rural,
50975,México,Villa Victoria,Ojitos de Agua,Ranchería,,50961,15,50961,,29,114,9627,Rural,
50980,México,Villa Victoria,Potrero de San Diego,Pueblo,,50961,15,50961,,28,114,919,Rural,
50983,México,Villa Victoria,Los Remedios Suchitepec,Barrio,,50961,15,50961,,2,114,6,Rural,
50983,México,Villa Victoria,Palizada,Pueblo,,50961,15,50961,,28,114,918,Rural,
50983,México,Villa Victoria,Cerrillo Grande,Barrio,,50961,15,50961,,2,114,6839,Rural,
50983,México,Villa Victoria,Santa Cruz de la Rosa,Barrio,,50961,15,50961,,2,114,6847,Rural,
50983,México,Villa Victoria,Cerrillo Chico,Barrio,,50961,15,50961,,2,114,6853,Rural,
50984,México,Villa Victoria,San Diego Suchitepec,Pueblo,,50961,15,50961,,28,114,920,Rural,
50984,México,Villa Victoria,Agua Zarca,Pueblo,,50961,15,50961,,28,114,6837,Rural,
50984,México,Villa Victoria,Agua Grande,Pueblo,,50961,15,50961,,28,114,6838,Rural,
50984,México,Villa Victoria,Los Cedros Suchitepec,Barrio,,50961,15,50961,,2,114,6841,Rural,
50984,México,Villa Victoria,Nuevo Bosque,Barrio,,50961,15,50961,,2,114,6850,Rural,
50984,México,Villa Victoria,La Mesa,Pueblo,,50961,15,50961,,28,114,6862,Rural,
50984,México,Villa Victoria,Loma de la Rosa,Pueblo,,50961,15,50961,,28,114,6865,Rural,
50984,México,Villa Victoria,El Jacal,Pueblo,,50961,15,50961,,28,114,7344,Rural,
50984,México,Villa Victoria,La Providencia,Barrio,,50961,15,50961,,2,114,7345,Rural,
50984,México,Villa Victoria,El Panteón,Barrio,,50961,15,50961,,2,114,7369,Rural,
50985,México,Villa Victoria,Casas Coloradas,Pueblo,,50961,15,50961,,28,114,921,Rural,
50985,México,Villa Victoria,El Espinal,Pueblo,,50961,15,50961,,28,114,922,Rural,
50985,México,Villa Victoria,San Felipe de la Rosa,Pueblo,,50961,15,50961,,28,114,924,Rural,
50985,México,Villa Victoria,La Presa,Ranchería,,50961,15,50961,,29,114,5467,Rural,
50986,México,Villa Victoria,El Catorce,Barrio,,50961,15,50961,,2,114,6857,Rural,
50986,México,Villa Victoria,Vaquerías Palizada,Barrio,,50961,15,50961,,2,114,7338,Rural,
50986,México,Villa Victoria,Mesa de Suchitímber,Barrio,,50961,15,50961,,2,114,7339,Rural,
50986,México,Villa Victoria,El Capulín,Barrio,,50961,15,50961,,2,114,7340,Rural,
50986,México,Villa Victoria,Villa Victoria,Ejido,,50961,15,50961,,15,114,7341,Rural,
50986,México,Villa Victoria,Mesa del Espinal,Barrio,,50961,15,50961,,2,114,7343,Rural,
50986,México,Villa Victoria,Ojo de Agua,Barrio,,50961,15,50961,,2,114,7366,Rural,
50987,México,Villa Victoria,El Atole,Barrio,,50961,15,50961,,2,114,7332,Rural,
50987,México,Villa Victoria,Los Aviones,Barrio,,50961,15,50961,,2,114,7333,Rural,
50987,México,Villa Victoria,Las Milpas,Barrio,,50961,15,50961,,2,114,7334,Rural,
50987,México,Villa Victoria,Campo Nuevo,Barrio,,50961,15,50961,,2,114,7335,Rural,
50987,México,Villa Victoria,Loma Larga,Barrio,,50961,15,50961,,2,114,7336,Rural,
50987,México,Villa Victoria,Loma del Burro,Barrio,,50961,15,50961,,2,114,7337,Rural,
50990,México,Villa Victoria,De San Isidro,Barrio,,50961,15,50961,,2,114,6845,Rural,
50993,México,Villa Victoria,Piedras Blancas (Piedras Blancas Centro),Pueblo,,50961,15,50961,,28,114,3,Rural,
50993,México,Villa Victoria,Mina Vieja,Pueblo,,50961,15,50961,,28,114,925,Rural,
50993,México,Villa Victoria,Centro del Cerrillo,Barrio,,50961,15,50961,,2,114,6840,Rural,
50994,México,Villa Victoria,El Ocote,Barrio,,50961,15,50961,,2,114,2,Rural,
50994,México,Villa Victoria,San Marcos de la Loma,Pueblo,,50961,15,50961,,28,114,930,Rural,
50994,México,Villa Victoria,De San Miguel,Barrio,,50961,15,50961,,2,114,6846,Rural,
50994,México,Villa Victoria,La Campanilla,Pueblo,,50961,15,50961,,28,114,6861,Rural,
50994,México,Villa Victoria,Sitio Centro,Pueblo,,50961,15,50961,,28,114,7349,Rural,
50994,México,Villa Victoria,Sitio Ejido,Pueblo,,50961,15,50961,,28,114,7350,Rural,
50995,México,Villa Victoria,Loma del Molino,Barrio,,50961,15,50961,,2,114,7,Rural,
50995,México,Villa Victoria,Venta de Ocotillos,Pueblo,,50961,15,50961,,28,114,932,Rural,
50995,México,Villa Victoria,El Cerrillo,Barrio,,50961,15,50961,,2,114,6848,Rural,
50995,México,Villa Victoria,Ex-Hacienda de Ayala,Pueblo,,50961,15,50961,,28,114,6859,Rural,
50995,México,Villa Victoria,San Roque,Pueblo,,50961,15,50961,,28,114,7362,Rural,
50996,México,Villa Victoria,Loma de San José,Ranchería,,50961,15,50961,,29,114,5,Rural,
50996,México,Villa Victoria,Loma de Guadalupe,Pueblo,,50961,15,50961,,28,114,927,Rural,
50996,México,Villa Victoria,San Diego del Cerrito,Pueblo,,50961,15,50961,,28,114,929,Rural,
50996,México,Villa Victoria,De Puentecillas,Barrio,,50961,15,50961,,2,114,6843,Rural,
50996,México,Villa Victoria,Ramejé,Barrio,,50961,15,50961,,2,114,6844,Rural,
50996,México,Villa Victoria,El Centenario,Barrio,,50961,15,50961,,2,114,6849,Rural,
50996,México,Villa Victoria,San Antonio del Rincón,Pueblo,,50961,15,50961,,28,114,7347,Rural,
50997,México,Villa Victoria,Loma de Lienzo,Pueblo,,50961,15,50961,,28,114,1,Rural,
50997,México,Villa Victoria,Cuadrilla Vieja,Pueblo,,50961,15,50961,,28,114,926,Rural,
50997,México,Villa Victoria,Los Cedros,Pueblo,,50961,15,50961,,28,114,928,Rural,
50997,México,Villa Victoria,La Alameda,Pueblo,,50961,15,50961,,28,114,931,Rural,
50997,México,Villa Victoria,Centro del Cerrillo,Pueblo,,50961,15,50961,,28,114,6852,Rural,
51000,México,Villa de Allende,Cabecera de Indígenas,Pueblo,,51001,15,51001,,28,111,935,Rural,
51000,México,Villa de Allende,San José Villa de Allende,Pueblo,,51001,15,51001,,28,111,947,Urbano,
51004,México,Villa de Allende,Vare Chiquichuca,Pueblo,,51001,15,51001,,28,111,946,Rural,
51004,México,Villa de Allende,Batán Chico,Ranchería,,51001,15,51001,,29,111,9653,Rural,
51004,México,Villa de Allende,Casa Blanca,Barrio,,51001,15,51001,,2,111,9654,Rural,
51004,México,Villa de Allende,Manzana del Puerto,Ranchería,,51001,15,51001,,29,111,9658,Rural,
51004,México,Villa de Allende,Los Hoyos,Barrio,,51001,15,51001,,2,111,9664,Rural,
51005,México,Villa de Allende,San Pablo Malacatepec,Pueblo,,51001,15,51001,,28,111,943,Rural,
51005,México,Villa de Allende,Santa Teresa,Pueblo,,51001,15,51001,,28,111,944,Rural,
51005,México,Villa de Allende,La Peña,Pueblo,,51001,15,51001,,28,111,966,Rural,
51005,México,Villa de Allende,Ampliación Ejido de San Ildefonso,Barrio,,51001,15,51001,,2,111,8062,Rural,
51005,México,Villa de Allende,Mesa Chica,Ranchería,,51001,15,51001,,29,111,9551,Rural,
51005,México,Villa de Allende,Loma Chica,Ranchería,,51001,15,51001,,29,111,9662,Rural,
51005,México,Villa de Allende,Loma de San Pablo,Ranchería,,51001,15,51001,,29,111,9663,Rural,
51006,México,Villa de Allende,San Juan,Barrio,,51001,15,51001,,2,111,8256,Rural,
51006,México,Villa de Allende,Manzana los Colchones,Barrio,,51001,15,51001,,2,111,8528,Rural,
51007,México,Villa de Allende,San Jerónimo Totoltepec,Pueblo,,51001,15,51001,,28,111,940,Rural,
51007,México,Villa de Allende,El Aventurero,Pueblo,,51001,15,51001,,28,111,949,Rural,
51007,México,Villa de Allende,Chiquichuca,Barrio,,51001,15,51001,,2,111,9655,Rural,
51007,México,Villa de Allende,El Chirimoyo,Barrio,,51001,15,51001,,2,111,9657,Rural,
51007,México,Villa de Allende,Mesas de San Jerónimo,Barrio,,51001,15,51001,,2,111,9661,Rural,
51007,México,Villa de Allende,El Potrero,Ranchería,,51001,15,51001,,29,111,9670,Rural,
51007,México,Villa de Allende,"Santa Cruz, San Jerónimo Totoltepec",Barrio,,51001,15,51001,,2,111,9676,Rural,
51008,México,Villa de Allende,San Ildefonso,Pueblo,,51001,15,51001,,28,111,950,Rural,
51008,México,Villa de Allende,Manzana de Cashte,Ranchería,,51001,15,51001,,29,111,8477,Rural,
51009,México,Villa de Allende,De San Miguel,Barrio,,51001,15,51001,,2,111,942,Rural,
51009,México,Villa de Allende,Barrio de Santiago,Barrio,,51001,15,51001,,2,111,945,Rural,
51009,México,Villa de Allende,Santa María de las Delicias,Pueblo,,51001,15,51001,,28,111,951,Rural,
51010,México,Villa de Allende,Los Cedros,Barrio,,51001,15,51001,,2,111,1,Rural,
51010,México,Villa de Allende,Loma de Juárez,Pueblo,,51001,15,51001,,28,111,937,Urbano,
51013,México,Villa de Allende,San Francisco de Asís,Pueblo,,51001,15,51001,,28,111,958,Rural,
51013,México,Villa de Allende,El Boncho,Barrio,,51001,15,51001,,2,111,9648,Rural,
